	if you're hooking up home theater surround sound, the sound is probably not going to be an issue.	1
	for my purposes, this is a bedroom tv, so i just wanted to use the internal speaker.	1
	that's probably not going to be an acceptable strategy (and i'm not an audiophile, by any means).	1
	finally, and i may be wrong on this, but i can't find any way to hook up a 'video out' device.	1
	i use a dvd recorder to record television shows on my other tv by running an hdmi connection from the input source to the tv, and then running a 'video out' connection from the tv to the dvd recorder.	1
	this allows you to watch in high definition and record in whatever definition your recorder allows.	1
	theoretically, you can run it all through your home theater receiver and/or run your input to the dvd recorder first, but that simply doesn't work as well as a tv to recorder connection (going through the recorder first basically means you lose the hd of the original broadcast).	1
	to me, that's a shortcoming that does matter since i really didn't want to complicate this tv with a whole home theater setup.	1
	this will also affect anyone still using a vcr who wishes to watch in hd and still have the option to record (in much lower definition).	1
	the variety of inputs is relatively robust, and this model does still include an s-video input on the side (note, the newer model samsungs do not have s-video inputs).	1
	oh well, the tv doesn't work yet anyway, and i'm sort of hoping samsung can't fix it so i can return it to amazon and buy another panasonic (no i don't work for panasonic, either).	1
	update:  samsung finally got back to me about fixing my tv.	1
	they said i qualified for in-home repair, which they would arrange.	1
	then the repair person called me and said that they don't do in-home repair, so i'd have to box up the tv and bring it in to their shop.	1
	since i was boxing it up anyway, i called amazon and they said to ship it back for a replacement or refund.	1
	i chose the refund because i plan to buy a better tv.	1
	"5 stars for amazon, no stars for samsung.           		"	1
	somewhat disappointed.	1
	i was very disaaaponted in this tv.	1
	i had searched around for some time looking for a samsung that provided an excellent picture and some extras, specifically pict.	1
	in pict.	1
	while this tv is advertised with this feature, it is never mentioned anywhere that it only works with an analog signal.	1
	now analog signals are are no longer going to be available and in some cases they have already stopped transmitting them.	1
	i also contacted samsung and their response was that is the way the set is designed.	1
	also the function is buried about 3 layers down in the menu.	1
	not very convenient.	1
	in addition the remote for this tv only works if you were directly in front of the set.	1
	"excellent picture but very poor sound.           		"	1
	worth the wait.	1
	i have searched like many of you and also waited for the prices to drop.	1
	the 550 42 inch samsung hdtv is the best that i have seen for the money.	1
	it is a clear, trouble free tv.	1
	although i have only had it for 6 weeks i have enjoyed evry minute.	1
	"i strongly recomend it.           		"	1
	purchased it as a gift.	1
	it was for my brother, i wanted something that inexpensive and cool.	1
	i don't know what to say, the quality is amazing, and he did not start using hdmi until a month ago.	1
	all i have to say for that price, you can't go wrong, and its dropping.	1
	a year ago it was $1,049.98 with free shipping.	1
	"you can't go wrong with this you just can't.           		"	1
	very satisfied.	1
	i purchased this tv for my daughter's new apartment.	1
	she is totally                      happy and with an amazing picture, i am also satisfied.	1
	"the delivery                      person was very friendly and professional.           		"	1
	love samsung products.	1
	bought the samsung 46' last year and when i was looking for a new lcd for the bedroom, did not hesitate to order this one.	1
	picture quality is great (and we have a lousy cable company), all in all, a good choice.	1
	my only complaint is with amazon.	1
	"a week after i received the unit, they lowered the price another $40!           		"	1
	great tv, a must-buy.	1
	i have own this tv for 4 months now and i can say that it is my best buy on amazon ever.	1
	i haven't had any single problem with it yet and love everything about it!	1
	i would like to say something about the price since it seems like our review are based on a product performance and the amount of money we spend to get that performance.	1
	"had i spent $200 more on this tv, maybe i would have expected a lot more from it : maybe for a better sound for example but for the price i bought it ($850 or a little less) i think i feel comfortable able investing in a home theater to get the most out of the hd experience!           		"	1
	samsung ln40a550.	1
	the product is more than i ever expected.	1
	i'm using it in a second home and only have a small digital/hd antenna.	1
	the picture quality is exceptional.	1
	can't wait to have satellite input to expand it's capabilities.	1
	the hd by airwave is unbelievable.	1
	"no doubt the best tv i've ever owned.           		"	1
	great tv at a great price!.	1
	just before christmas, our 6 year old panasonic projection was dying a horrible death, so the hubby and i decided to start looking for its replacement.	1
	we had been to several electronics stores, checking online, comparing pictures and prices of many sets.	1
	we decided on a samsung 40 inch, but the prices were out of our range.	1
	we kept looking and kept waiting.	1
	finally, i found this model at a price we could afford and jumped on it ([...]).	1
	once it arrived (love the free shipping through pilot!)	1
	i was able to hook it up within a matter of minutes while hubby was at work, and my son and i were watching television.	1
	wow!	1
	the colors are bright and no matter where you sit in my living room, you can see the screen clearly, unlike our old projection.	1
	i agree with other reviewers about the sound quality being lackluster, so we will be purchasing a surround sound system in the near future.	1
	overall, i highly recommend the samsung brand and, in particular, this television to anyone looking to purchase an lcd hdtv.	1
	"i am so glad we purchased this great tv, and we are planning on enjoying it for a long time!           		"	1
	turns on and off by itself.	1
	i bought this tv a little more than month ago from bestbuy.	1
	i was very impress with the picture quality, my eyes were glued to the screen, the clarity and color was amazing after i change around the picture setting.	1
	until a few weeks ago the tv turned off by it self and it turned on again after about 2 seconds.	1
	i thought i did something wrong with my set up.	1
	i went over the set up all over again according to the manual, but it is still happening.	1
	until one night it happened twice about 30 minutes apart, and i decided to exchange it with the same exact model.	1
	however, after about 2 weeks it happened again!!!!	1
	twice in a row two different tvs???	1
	are you kidding me??	1
	i thought samsung tv suppose to be one of the best???	1
	i took it back and bought samsung ln40b530 instead, a lower model but newer.	1
	so far, it works just fine, and picture quality is just as amazing.	1
	don't buy this tv, save your time and money for other model!	1
	"!           		"	1
	i can get some satisfaction.	1
	i've been looking at hd tv's for  a year.	1
	i was weary of discussing pros and cons with sales people who seemed weary of their jobs and provided little info.	1
	luckily, my daughter's significant other took the time to sit with me and go over the pros and cons of various tvs and which bells and whistles did i need and which were overkill.	1
	then he told me what a great experience he had buying from amazon.	1
	so i tried it and i was thoroughly impressed.	1
	my 40' samsung                      is terrific, delivery was quick and efficient, and there was no shipping charge!	1
	"now, if we could just get our government to run as effeciently as amazon...           		"	1
	totally satisfied: great t-v, great price, great service.	1
	after months of indecision, amazon's great price and free shipping got me off the dime on this and i'm so glad.	1
	i have hdtv service from my time-warner and made connection with hdmi, and am absolutely delighted with the picture.	1
	the sound is very good from the t-v, much better than average, and more than  adequate for news, talk, etc., but for other content i crank up my home theatre.	1
	performance out of the box was very good.	1
	as i tweak a little here and there, we've moved up to excellent.	1
	absolutely spectacular picture on hd source, and much better on sd than i had expected.	1
	amazon's free shipping provided a lot more service than i had anticipated.	1
	i expected the box to be dropped in my co-op's receiving room and that i'd have to do the rest.	1
	instead, these guys made a delivery appointment, brought it up to my apartment, unpacked it, and got it going.	1
	they were polite and efficient.	1
	a lot more than i expected for free shipping.	1
	a major bricks-and-mortar retail chain wanted $300 more for the same t-v and $100 more to deliver it.	1
	way to go amazon.	1
	this is my first big-ticket purchase from amazon and i can assure you they have won me over.	1
	"amazon is not just for buying books any more.           		"	1
	very nice hdtv for a great price!.	1
	i researched all over and was set on a 40' v- series sony.	1
	went to a store to see it in person and this samsung 40' 550 was $400 cheaper and stole the show.	1
	then looked online and found a great deal here.	1
	my only gripe was the shipping took about a week longer than promised.	1
	"but this deal and tv is worth the wait.           		"	1
	disappointed, frustrated, and upset.	1
	developed orange and red streaks after 3 months covering half the screen.	1
	serviceman says something must have hit it from outside but no outward sign                      of damage -not a scratch.	1
	still samsung will not repair or replace.	1
	they say physical damage is not                      covered under warranty.	1
	"i swear that we did not do anything to it but they                      don't care so i'm out a thousand dollars.           		"	1
	excellent price - good tv.	1
	i ordered on a friday morning, recieved the tv via pilot air frieght on the following tuesday.	1
	delivery was no-hassle and on time.	1
	tv looks good out of box after i did some tweaking (thanks avs forums!).	1
	i got this deal when amazon briefly lowered the price so it was a hell of a deal.	1
	i did a lot of research before buying a tv, and this one had great reviews on cnet and various other sites.	1
	one thing i found out later was that samsung sends these reviewers panels that are made in the samsung factory called 's' panels.	1
	these are usually far superior to the panels that samsung outsources to third parties, 'c' and 'a' panels.	1
	sadly i got a 'c' panel, and it definaltey doesnt have the clarity of the 's' panel on display at costco.	1
	while i got a great deal on this tv, and the picture is still good and i'm happy with the purchase, i'll probably not buy another samsung tv because of this issue.	1
	its basically a crapshoot on what kind of panel you'll get, and no way to tell until you take the tv out of the box.	1
	"if you're on the fence about the ln40a550 vs. tv x i would go to youtube and search 's' panel vs 'c' panel and look at the demo that was created and you get the idea.           		"	1
	excellent low budget lcd.	1
	been looking for a lcd 40-46' for almost a year...waiting for a great deal on a lnxxa650 or higher model.	1
	came across this ln40a550 when comparing screens and options at a local retailer and decided that i would be willing to save some $$ to replace our old standard tv.	1
	delivery was great.	1
	they helped unbox and gave a few pointers as well.	1
	waited a few hours and powered it up.	1
	what a great picture!!	1
	the size was perfect for our room.	1
	just simple plug and play setup.	1
	"definitely would recommend this to others looking for a low cost lcd with lots of features.           		"	1
	samsung lna40550.	1
	beautiful picture, lots of features.	1
	great television!	1
	great service from vendor.	1
	product was in my home a week after ordering.	1
	white glove delivery - television was brought into my home and he helped me get it into place.	1
	he waited to make sure it was working correctly before leaving.	1
	"would definitely purchase from this vendor again!           		"	1
	i am loving it!.	1
	graduated from a sony wega 24' to this tv, so obviously am mighty impressed.	1
	the picture quality is amazing on hd tv channels and watching movies is a pleasure on this tv.	1
	the tv itself looks great even when off, is light weight and the swivel feature is nice.	1
	love the support for almost all type of inputs - hdmi, co-axial, vga, optical, s-video  etc etc.	1
	what could have been better is the overall sound quality and close captioning support through hdmi (not sure if this is a tv constraint or hdmi constraint).	1
	amazon's shipping (outsourced to third party i guess) was amazing.	1
	they called to confirm delivery time and were punctual, neat and set up my tv in a matter of minutes.	1
	"overall - great value for price i paid!           		"	1
	tv works great, shipping was the worst experince i've ever had.	1
	the only reason there are 2 stars removed from my review is the nightmare on the shipping end of this transaction.	1
	after purchasing this item i recieved a confirmation email and one that said the estimated delivery date was a week later which was fine, then that weekend i checked the tracking of my purchase with the link provided in the confirmation email , the link had shown that it was attempted to be delivered to my house the day before( at a time when i was home and there was no attempt).	1
	after phone call after phone call and being told it will be delivered tomorrow over and over it finally showed up 4 days after the estimated date.	1
	"other than that the tv works great , sound is good quality w/ even just the tv speakers that are on the bottom edge of the tv ( we mounted ours on the wall so speaker 'muffle' is a non issue).           		"	1
	very pleased.	1
	sports have never looked so good, even live!	1
	the samsung is living up to the excellent reviews with these exceptions: the sound is not good, so i purchased a pair of speakers which make a huge difference.	1
	also, if you're not looking at the picture from right in front, the color looks washed out, but i understand that goes with lcd (vs plasma).	1
	"i originally looked at 32' and 37', coming from an old-fashioned 27' analog model, but i'm glad i stepped up to the 40'--the perfect size for the room and the distance to the sitting area.           		"	1
	great tv, but....           i purchased the ln40a550 through amazon.	1
	shipping and delivery was very smooth and without incident.	1
	i am very pleased with the hd picture through a hdmi connection to my cable box and also the component connection to my dvd player.	1
	i have watched a bunch of hockey games in hd and the picture holds up well with the fast pace of the game.	1
	i especially like the pre-programmed picture settings for sports, movies, etc.	1
	the settings seem to be endless.	1
	you could customize the picture any way you want.	1
	the remote is backlit, great for low light operation.	1
	i have not experienced any hdmi issues that other reviews have indicated.	1
	many reviews have given the sound quality a poor rating.	1
	i agree the audio could be a lot better, but using my audio system most of time the tv audio does not affect me.	1
	when changing channels that have different resolutions (ie.	1
	720p to 1080i) the screen goes black for a few seconds.	1
	one problem that has bothered me since i hooked up the tv is the white light 'leak' at the corners, which is only visible on dark scenes or when i use 4:3 to watch standard def programs.	1
	for a company that has been making lcd's for a long time i wouldn't expect this type of problem.	1
	my 26' maxent lcd that i have had for over 3 years never had this type of problem.	1
	"i have contacted samsung and will post their reply when i receive it.           		"	1
	great value - nice looking tv!.	1
	we purchased this tv and amazon's shippers ceva set it up on april 10, 2009.  the shipping company was 2 hours late but that's for another review!	1
	this tv looks really nice!	1
	i recalibrated the settings according to avs forum so i could compare, but i have to say the factory settings are very nice too.	1
	they are just a little bright.	1
	the tv hooked up in seconds.	1
	we do not have hd in the house yet and the standard coaxial cable still looks very nice.	1
	dvds look outstanding.	1
	previous reviews state the sound it bad, and it is...really bad.	1
	it is hollow sounding.	1
	i hooked up to the surround system so no worries.	1
	i think we got a great deal for less than $800!	1
	"i look forward to using this tv for many years!           		"	1
	great experience.	1
	the samsung ln40a550 40' is great.	1
	the picture is incredibly sharp and the colors are perfect.	1
	also, the experience of ordering through amazon (free shipping-hooray)and delivery via pilot was perfect.	1
	pilot calls ahead to arrange a convenient date for delivery and 2 very nice guys brought it in the house, opened the box and waited for us to inspect before leaving.	1
	"i highly recommend this tv and ordering through amazon.           		"	1
	excellent tv!!.	1
	the samsung ln40a550 is an excellent television.	1
	"after doing a lot of research i decided to purchase this tv and it is exactly what i expected.           		"	1
	samsung ln40a550.	1
	i just got this and love it.	1
	getting it here was a mess as i live in montana, it took 15 days and i had to travel 120 miles to pick it up.	1
	if i didnt make the trip it was going to take an additional 7 days to get it delivered.	1
	this is my first hdtv, i only have std cable and i'm very impressed with the qualilty of the picture.	1
	i cant wait to see what it will do with upconverting or blue-ray.	1
	i have read several reviews that said the sound is sub par.	1
	"i have found that if you do some adjusting its just fine.           		"	1
	great picture but not so good sound.	1
	i have been using the tv for just 2 days.	1
	here is my first impression.	1
	picture - excellent for hd content like over the air hd channels.	1
	it is also excellent when connected to my 1080p up-converting panasonic dvd player using hdmi.	1
	not so good for standard definition tv channels that transmit 480i.	1
	audio - good for over the air channels.	1
	poor when dvd player is connected (i haven't tried to adjust the bass/treble though.	1
	i will have to find out if there is a way to adjust those)                      physical appearance - not very impressed.	1
	just plain styling.	1
	wide frame.	1
	remote control - very good.	1
	easy to operate.	1
	shipping from amazon - excellent.	1
	got 3 days earlier.	1
	got in 5 days with free standard shipping.	1
	"misc - haven't got a chance to connect pc and use usb port.           		"	1
	awesome.	1
	first off, i have to congratulate amazon on their prompt and superb (i repeat-superb) service.	1
	tv came earlier than the earliest projected delivery date, and the delivery man helped me up to the third floor and offered to set it up.	1
	he even refused the tip!	1
	tv was perfect.	1
	no dead pixels/screen cracks/anything.	1
	the clarity is incredible.	1
	the size is also larger than i anticipated.	1
	i'm actually on my pc (which i now have multiple monitors on, thanks to a dvi to hdmi converter [also bought on amazon]) writing this review.	1
	the setup was painless and it automatically detected all available channels.	1
	the speakers aren't that bad unless you're audio-obsessed.	1
	i'm going to hook the tv up to my surround sound when those cables come in the mail.	1
	i have a wii and ps3 hooked up to it.	1
	both look absolutely outstanding via the hdmi cable for the ps3 and component cables for the wii (yet again, also ordered on amazon).	1
	the blacks are deep and the color is acute on every source i've tried.	1
	the panel is clear and the frame is not distracting like some of the touch of colors can be.	1
	the remote is responsive and feels well-constructed (comes with batteries included).	1
	personally, i don't like 120 hz because it kind of just hurts my brain to look at it, so i saved money and am happy with the results.	1
	"this is a great buy... so buy it.           		"	1
	samsung hdtv is tops.	1
	i could not be more pleased with my new samsung 40-inch lcd hdtv.	1
	i had no trouble setting it up, and it was beautiful from the very first moment i turned it on.	1
	then a week later i had at&t;'s u-verse fibre-optic service installed replacing my cable service.	1
	"the picture is even more incredible than i ever thought it could be.           		"	1
	wonderful tv.	1
	i have been watching this tv on amazon for the last 3 months and finally ordered it and received it 4 days later.	1
	i couldn't decide if a 40 inch would be too big for a small sized bedroom but after unboxing it and setting it up, i couldn't be happier.	1
	the picture is great.	1
	the sound is what i was expecting and i am not at all disappointed.	1
	tried watching regular dvd's and they look great.	1
	xbox 360 games look amazing.	1
	waiting on my hd receiver to be delivered today and i probably won't be leaving the bedroom for the next few days.	1
	the price and features can't be beat even by sony which this tv is now replacing.	1
	"from the bad reviews i have read about this tv, most seem like user error and/or inexperience with new technology.           		"	1
	very good tv.	1
	the picture is excellent.	1
	the sound needed some adjusting to sound decent.	1
	if you plan on connecting your own speakers you should be fine.	1
	"overall an excellent value for the price.           		"	1
	great for the price.	1
	this tv is as good as i expected.	1
	picture quality is great.	1
	some said that the sound was bad, but i have no problems with the sound quality.	1
	"it looks great and works well in a smaller living room.           		"	1
	awesome picture.	1
	arrived 3 days earlier than estimate.	1
	delivery guy offered to help me set it up, but i just took it out of the box (which had no apparent damage) and made sure there was no damage to the set inside.	1
	beautiful picture.	1
	not enough superlatives to describe it.	1
	watched the masters golf on it and was just blown away.	1
	had it hooked up to my surround system and running through its set-up in about 10 minutes.	1
	all i had to do was plug it in and plug in the hdmi cable from my satellite receiver.	1
	cabinet looks great.	1
	some people have too much money to play with.	1
	why would you pay a couple of hundred more to change the piano black to red touch of color?	1
	played with some of the settings so that it looked good to me.	1
	if i couldn't make it look better left the factory settings.	1
	will be tweaking them further later.	1
	like the swivel base as i have bought a corner entertainment center for it to sit on instead of wall mounting it.	1
	i paid 799.98 which was one cent cheaper than best buy but i would have had to make 120 mile round trip to pick it up.	1
	amazon....free shipping.....no brainer.	1
	buy it, but get the price at what you want to pay for it.	1
	i watched the price go up and down for two weeks before it finally dropped to what i clicked on.	1
	went from 799.99 all the way up to 925.00.  newer model already out.	1
	it's more expensive and has more bells and whistles.	1
	i liked this models oval base better than the newer ones square (rectangular) one.	1
	not sure the new base swivels.	1
	"doesn't matter if you are going to hang it on a wall.           		"	1
	great tv.	1
	this tv is a great value for the money.	1
	the menu system is easy to use.	1
	the colors are vivid.	1
	"it has a nice variety of useful options.           		"	1
	pure cap.	1
	if you like the sound gong off, or the picture going off, or thr whole thing dying completely, then this is the boat anchor for you.	1
	complete trash, and they won't back it up.	1
	"stay away from samsung rip-off artists           		"	1
	great tv.	1
	i waited for a good deal on this and picked it up 2 weeks ago for $760.	1
	can't beat the price and the tv is great.	1
	"delivery was faultless too.           		"	1
	great tv.	1
	"this is an excellent product, and i would recommend it to anyone looking for a television!           		"	1
	ln40a550.	1
	"simply amazing                      ps3 looks good                      watching tv looks good                      with that being said this lcd comes highly recommended           		"	1
	excellent tv!.	1
	this tv is fantastic.	1
	samsung is the way to go if you go for lcd.	1
	warehousedeals had an amazing price and since it's through amazon you know it's reliable.	1
	the delivery was fast and thorough.	1
	"just a pleasure overall!           		"	1
	t.v..           i am enjoying my new tv.	1
	"could not be happier with the speed and personal touch when it was delivered to my home.           		"	1
	hdtv.	1
	this is an excellent product.	1
	amazon was amazing.	1
	delivered when promised in perfect shape.	1
	"i'm extremely satisfied.           		"	1
	great tv for the price.	1
	first, i have to give 5 stars just to amazon for their excellent service as always (fully supports their great review in a recent businessweek issue).	1
	the tv shipped quickly and was in my bedroom within 5 working days (the attitude of the delivery person left something to be desired, but i'll leave that out).	1
	this tv is for the bedroom and the first day our eyes were hurting thanks to the bright, sharp and vivid picture.	1
	we are used to a 42' in the living room which was a dlp, so this took some getting used to.	1
	after turning down the backlight, it was perfect.	1
	i have to admit that i have seen slightly sharper picture, but its usually in tv's that cost at least $400 more (for same size), but for our bedroom it is perfect (and huge).	1
	i prefer to watch tv on this one than my sony dlp which is also a very high quality hdtv.	1
	after doing a lot of research online and seeing the tv in stores, we finally decided to go for this one and glad we did.	1
	"you will not regret getting this tv and amazon has the best price.           		"	1
	very pleased.	1
	excellent tv.	1
	delivery and setup was on time, quick and professional.	1
	amazon rocks.	1
	you can't beat amazon's price, especially compared to traditional brick and mortar stores.	1
	"i will say that i'm a bit overwhelmed with all of the calibration options on the tv -- i'd appreciate guidance (from samsung or whoever) on the best way to tweak these options...           		"	1
	looks great, works great.	1
	i replaced my 37' olevia with this samsung model and after one month, have been extremely pleased.	1
	1) the lcd screen is vibrant and sharp, using a progressive scan up-converting dvd player or hdtv broadcasts.	1
	i haven't felt the need to invest in blue-ray yet as i am completely satisfied with my current picture.	1
	2) the dtv tuner works much better than the old olevia (i use a simple rabbit ears to pull in  crystal clear hdtv broadcasts).	1
	3) channels change quickly, though it is good to go through and siphon out unwanted tv stations from the channel list after scanning as this box will pick up a few dozen digital broadcast tv stations.	1
	4) the delivery service that amazon contracts carried the box in, set it up, and verified that it works, quickly and without problem.	1
	5) the hdmi connection works great with both my sony and denon up-converting dvd players.	1
	"i've tried both.           		"	1
	lcd tvs have bad color!.	1
	here is the summary:                      1.  amazon delivery service was awesome!	1
	2.  samsung makes probably some of the best lcd hdtvs you can buy, but...                      3.  if you are coming from a crt edtv or hdtv, you will be dissappointed.	1
	lcd tvs don't have near the color accuracy of crt (the best), or even plasma tv (very good).	1
	no matter how much time you spend calibrating the color with signals, and test disks, and test images from computer, etc, etc, you will at best get a picture that has about 30-50% correct color and the rest will be a slightly 'off' hue which will forever distract your mind in trying to figure out, but it won't quite be able to.	1
	i compared by watching the same content on this tv after i calibrated it as well as possible (samsung has some very good controls for calibrating the tv unlike other brands), with a 2 year old panasonic plasma (720p) and the plasma blew the color accuracy doors off this lcd.	1
	nothing i could do to make the lcd even close.	1
	the plasma has a true '3-d' look to the image, they look life like.	1
	the lcd images just look flat, and ink blotchy.	1
	despite all my calibration, once in a while an image will come on the lcd which shows some signs of color banding.... just terrible.	1
	"unfortunately no one makes a plasma tv smaller than 42' so i had to choose this lcd.           		"	1
	this recent purchase worth every penny.	1
	yes, this is one of the best purchases i made this year.	1
	the price for the size and quality can't be beat anywhere.	1
	it's perfect for someone like me who watches a lot of sports.	1
	my wife is saying i'm not doing anything but watching this tv.	1
	how can i help it?	1
	"i'd give this product 10 stars if i could.           		"	1
	horrible shipping company, great product..           the television is gorgeous and works very well.	1
	the audio quality of the tv, which has been an issue for some review writers, is really not an issue unless you are an audiophile, in which case you probably have surround sound and it really becomes a non-issue.	1
	the sound quality is completely adjustable if you feel you need to tinker with it.	1
	as for the shipper, ceva promised that my tv would arrive on a certain day and then it did not.	1
	amazon was willing to compensate me 10% of the purchase price in an amazon gift card.	1
	i ended up getting it a week after it was supposed to be there.	1
	"not amazon's fault, but they took the fall.           		"	1
	done with sony.	1
	two cameras, two computers and 50' tv manufactured by sony in the last 3 years all had serious defects.	1
	sony did repair free.	1
	this samsung tv is fabulous.	1
	easy to setup and use.. plus it was less costly than sony tv of similar specs.	1
	"we are totally pleased with samsung.           		"	1
	samsung has done it again.	1
	i shopped around for a long time, but finally came to the conclusion that with all variables taken into account (size, contrast ratio, response time, cost) a full hd, 1080p samsung with 30,000:1 contrast ratio at the price you can find this at (less than $800 if you look around) is simply outstanding.	1
	bottom line: the price to product ratio for 40' samsungs is 5-star.	1
	"the price differential for televisions even slightly larger just isn't worth it.           		"	1
	samsung 40' lcd, model ln40a550.	1
	the product is great and your delivery service was great.	1
	i have had the set for about a month and i can't be more pleased.	1
	"now my wife wants another one but she will have to wait.           		"	1
	best for the buck.	1
	there's a lot of talk about 120 herz, etc.	1
	at 40' you're not going to notice any difference between this and newer models except the $500 you didn't spend.	1
	with a 1080p uploading dvd player or blu-ray, your picture will be better than most movie theaters.	1
	it's got plenty of ports, and you can play with the picture settings, should you desire.	1
	on an hd satellite or cable box, you will notice 'paisley' blacks on the non-hd channels, something not as noticeable if you are just using a regular box.	1
	"at $900, it's the best deal on tvs in the spring of '09.           		"	1
	excellent purchase.	1
	considering it was already on sale, no shipping and handling, and no taxes, you really can't beat buying this tv on amazon.	1
	the tv itself is incredible.	1
	beautiful picture.	1
	perfect for watching dvd's and playing video games.	1
	"if you're in the market for a solid '40 inch hdtv, look no further.           		"	1
	awesome tv.	1
	this tv is really worth the money and has great definition.	1
	"if you are debating on which tv to buy this one will not disappoint.           				"	1
	wonderful tv!!	1
	great service from amazon and pilot delivery.	1
	i ordered the tv on a friday and received it the following tuesday.	1
	the delivery company is great...ken patiently waited while i was delayed in getting home by a slow train.	1
	he was not in a hurry to leave and made sure i had no questions or concerns before he left.	1
	this is my first large order from amazon.	1
	the 40' fit perfectly in my 41' width cabinet.i have cable and the coaxial cable hook up is satisfactory, but i think i'm going to get the hd box in order to get the best picture.	1
	however, the current picture is amazing.	1
	the sound/audio is very good, no complaints.	1
	i strongly recommend ordering this tv from amazon, even if you live in a tiny town far from a big city.	1
	i was most concerned about delivery and set up, there was no need for concern,it was perfect!	1
	thank you for making this so easy.	1
	3/31/09: added hd box and the picture and sound improved dramatically, it's amazing.	1
	"wow!           		"	1
	samsung ln40a550.	1
	this is a great tv easy setup and a wounderful picture,shiping co.unpacked it and pluged it in to make sure everything was ok.service from amazon.com was great.	1
	"ray           		"	1
	outstanding product.	1
	i purchased this samsung tv after reading the very good reviews in consumer reports.	1
	it was rated near the top, and especially in the price range.	1
	i received the tv in about 5 days from order, and was amazed at how well it was packed.	1
	within 15 mins.	1
	i had the system up and running, and i'm actually very technically challenged.	1
	the picture and sound are outstanding -- i'm on a time warner hd system.	1
	"i would recommend this tv to anyone.           		"	1
	good tv for the money.	1
	this is a great tv for the money.	1
	"free shipping really helps too.           		"	1
	excellent tv.	1
	excellent tv for the price!	1
	i just purchased this tv.	1
	after reading many, many reviews and making comparisons, i believe that we found the best hdtv on the market.	1
	we were looking for an hdtv that would provide reliability.	1
	i currently have a smaller sony and ever since its purchase, i have been unhappy with the color and tones and no matter how much i tweaked it, i still cannot get it the way i want.	1
	i thought that ordering hd service would help the sony, but it is not any better than it was with standard service.	1
	here are some pros and one con:                      pros: excellent picture even without a converter/cable box.	1
	we have hd service, but have not used a hd cable box with this tv--just standard service.	1
	menu for tweaking is really easy to navigate and, of course, i tweaked away.	1
	view from any angle is really good--not blurry like other flat screens.	1
	great for playing my wii games.	1
	color and clarity are really nice.	1
	con:                      manual could be a little easier to read.	1
	i had trouble figuring out how to set up the wii (i guess i am tv or manual stupid).	1
	others have complained about the sound, but i must have a 'tin ear' because the speakers sound fine to me.	1
	overall, very pleased with the purchase.	1
	p.s.	1
	don't be surprised if you don't receive complete white glove service because our delivery driver brought the tv in, put in on the floor and 'beat his feet' out the door before i could ask whether or not he was supposed to set the tv up.	1
	it didn't really affect us because we took it right out of the box and hooked up cable.	1
	my sister ordered a size up from this one and her delivery people came in, set it up and made sure it was working before they left.	1
	all depends on the carrier.	1
	"shipping was much faster than anticipated from amazon and we did receive a call from the carrier to let us know when to expect our tv.           		"	1
	backlighting issues.	1
	we had two shipped to use (one was a replacement) and both had backlighting issues.	1
	the corners would be overly bright (as in white).	1
	pressure issue?	1
	not sure.	1
	normally during darker shots it was unavoidable to notice.	1
	i would recommend getting one series newer.	1
	"hopefully they resolved the issue.           		"	1
